acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
126.0,-34.0,1.1735108709918105,0.09,0.53,1.5,-10.0,-5.0,-0.018,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.022,0.022,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,-0.002,-10.0,-0.3566749439387324,0.023,1.2
39.0,-35.0,0.8958341352965282,0.03,0.48,1.3,-7.0,-2.0,-0.0139999999999999,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.7
-124.0,-26.0,1.0832870676749586,-0.06,0.66,0.4,-13.0,11.0,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.9
135.0,-8.0,0.9231163463866358,0.16,0.64,0.1,-19.0,2.0,0.002,-0.1,0.03,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0579999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.0289999999999999,1.6
-10.0,2.0,0.7408182206817179,0.12,0.55,0.6,-14.0,-5.0,-0.003,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.9
897.0,4.0,1.1972173631218102,0.19,-0.28,-1.3,-11.0,-1.0,0.003,-2.8,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.042,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.6
216.0,-3.0,1.4769807938826427,0.1,0.64,-0.8,-10.0,-7.0,-0.004,0.5,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.031,1.1
38.0,-20.0,1.6652911949458864,-0.06,0.42,0.3,-10.0,14.0,-0.02,-1.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,1.3
276.0,-48.0,1.1274968515793755,-0.11,0.22,-0.2,-12.0,17.0,0.024,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.7
-277.0,24.0,0.631283645506926,-0.04,0.76,0.8,-10.0,1.0,-0.004,2.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.7
-102.0,-21.0,0.6770568744981647,0.12,0.63,-0.3,-9.0,-9.0,-0.002,-1.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.4
400.0,-21.0,1.6820276496988864,0.28,0.19,0.4,-8.0,-10.0,-0.002,-4.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.021,0.8
-214.0,-26.0,0.7710515858035663,0.02,0.67,-0.4,-7.0,-2.0,-0.008,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-225.0,1.0,0.5168513344916992,0.0,0.71,-1.2,-11.0,4.0,0.005,0.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
198.0,-18.0,0.9139311852712282,-0.16,0.25,-0.4,-9.0,20.0,0.012,0.1,0.015,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0279999999999999,0.0139999999999999,0.0139999999999999,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.0139999999999999,0.6
234.0,-24.0,1.3099644507332473,0.16,0.97,-1.7,-16.0,-2.0,0.012,-0.2,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.092,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.262364264467491,0.046,2.4
-216.0,17.0,1.3634251141321778,0.08,0.7,0.3,-15.0,5.0,0.011,-0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.2
9.0,11.0,0.8025187979624785,0.13,0.77,-1.0,-22.0,2.0,0.012,0.6,0.0289999999999999,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,1.4
35.0,-15.0,0.7710515858035663,0.0,0.51,0.6,-11.0,-4.0,-0.008,0.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,-0.002,-10.0,-0.5108256237659907,0.018,0.8
-651.0,-38.0,0.6703200460356393,-0.04,1.09,0.5,-8.0,9.0,0.0,-0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.036,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
180.0,-45.0,0.9139311852712282,-0.1,0.86,-1.6,-14.0,15.0,0.012,-0.1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.076,0.038,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0953101798043249,0.038,1.1
-165.0,-28.0,1.568312185490169,0.12,1.19,0.6,-13.0,-5.0,-0.02,-0.3,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.072,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.036,1.3
237.0,12.0,1.161834242728283,0.36,0.92,-1.0,-20.0,-4.0,0.0,-1.1,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.09,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.1823215567939546,0.045,2.0
-113.0,-43.0,0.8869204367171575,-0.08,0.58,0.5,-5.0,10.0,-0.004,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.4
268.0,-16.0,1.030454533953517,0.12,0.27,0.3,-6.0,-6.0,0.003,-1.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
39.0,-34.0,0.5433508690744998,0.03,0.47,-0.8,-11.0,0.0,-0.015,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.036,0.019,0.019,0.018,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.001,0.0,8.999,0.0,0.001,-10.0,-0.6931471805599453,0.018,0.5
-223.0,-15.0,1.336427488025472,-0.03,0.7,0.2,-7.0,1.0,0.001,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
429.0,-31.0,0.8436648165963837,0.01,0.32,0.6,-5.0,1.0,-0.008,0.0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,0.5
-72.0,-12.0,1.1972173631218102,0.06,0.59,0.1,-13.0,1.0,0.015,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.9
21.0,-20.0,1.2840254166877414,-0.01,0.51,0.4,-6.0,2.0,-0.003,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
215.0,-21.0,0.7046880897187134,0.05,0.42,-0.4,-16.0,7.0,-0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,0.9
-118.0,-13.0,1.1972173631218102,-0.05,0.7,-2.7,-17.0,9.0,0.026,2.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.2
186.0,34.0,1.2460767305873808,0.19,0.38,-0.5,-13.0,1.0,0.021,-2.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.021,1.1
50.0,-39.0,1.2336780599567432,0.13,0.51,0.8,-10.0,-9.0,-0.027,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
62.0,-25.0,0.9704455335485082,-0.02,0.46,0.1,-8.0,4.0,0.0139999999999999,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
-215.0,32.0,1.22140275816017,0.1,0.72,1.0,-7.0,-9.0,-0.009,-0.4,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-17.0,-40.0,0.7482635675785653,0.07,0.56,0.8,-10.0,-4.0,-0.033,-0.1,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.002,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
-471.0,-9.0,0.7866278610665535,0.02,0.96,-0.4,-6.0,-3.0,-0.006,0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.4
-2.0,-2.0,1.4190675485932571,0.01,1.09,0.4,-6.0,3.0,-0.015,-0.4,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.078,0.039,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0953101798043249,0.039,1.1
-421.0,-48.0,0.4584060113052235,-0.08,0.9,0.3,-11.0,4.0,-0.006,2.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,-0.001,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
-516.0,4.0,1.1972173631218102,0.13,1.08,1.7,-9.0,-11.0,-0.0139999999999999,-0.2,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,-0.001,0.0,-0.002,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,0.9
-41.0,14.0,0.9048374180359596,0.15,0.59,-0.7,-11.0,-12.0,-0.021,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.8
-360.0,-10.0,1.2586000099294778,0.03,1.04,0.5,-5.0,-4.0,-0.003,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,0.6
229.0,-21.0,1.010050167084168,0.1,0.38,0.1,-12.0,5.0,0.002,-1.9,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
350.0,-30.0,1.010050167084168,-0.11,0.15,-1.3,-11.0,16.0,0.022,0.4,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.5
-285.0,-19.0,1.336427488025472,0.03,1.27,-0.9,-15.0,8.0,0.024,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.068,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.034,1.8
-20.0,-37.0,1.0941742837052104,-0.07,0.78,1.5,-5.0,11.0,0.001,-0.8,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.026,1.0
79.0,2.0,0.6838614092123558,0.15,0.51,2.4,-14.0,-9.0,-0.018,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.042,0.021,0.021,0.021,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,8.999,0.0,-0.001,-10.0,-0.5108256237659907,0.021,0.7
-459.0,-7.0,0.7633794943368531,0.04,0.98,-0.6,-13.0,-1.0,0.0069999999999999,2.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
19.0,6.0,0.7557837414557255,-0.09,0.47,0.0,-8.0,4.0,0.001,1.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-6.0,-14.0,0.6907343306373547,0.04,0.5,-0.4,-10.0,1.0,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
-316.0,-4.0,1.2460767305873808,0.04,0.81,-0.7,-16.0,4.0,0.0,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,8.998,0.0,-0.001,-10.0,-0.6931471805599453,0.019,1.1
-28.0,-36.0,1.632316219955379,-0.04,0.68,1.2,-9.0,6.0,-0.002,0.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.023,0.9
352.0,-9.0,1.4477346146633243,0.04,0.2,0.3,-13.0,2.0,0.0069999999999999,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.9
-211.0,-11.0,0.5769498103804866,-0.02,0.69,-0.1,-6.0,3.0,-0.011,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
283.0,-65.0,0.7710515858035663,0.06,0.41,2.5,-3.0,-10.0,-0.012,0.7,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,0.5
97.0,12.0,0.6187833918061408,-0.14,0.69,0.6,-6.0,10.0,-0.005,0.5,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,0.7
-151.0,18.0,0.8269591339433623,0.08,0.67,-0.5,-13.0,-1.0,0.015,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-76.0,-26.0,1.0941742837052104,-0.04,0.55,-1.7,-18.0,13.0,0.019,1.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.1
526.0,-20.0,0.7189237334319262,0.16,0.22,1.8,-18.0,1.0,-0.026,-0.3,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,1.6
-169.0,43.0,0.951229424500714,-0.02,0.66,0.7,-5.0,-1.0,-0.013,1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
98.0,-9.0,0.9417645335842488,-0.12,0.41,1.9,-7.0,14.0,-0.018,0.3,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
65.0,-27.0,0.9323938199059484,-0.02,0.43,-0.6,-7.0,3.0,0.004,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
307.0,-19.0,0.9704455335485082,0.1,0.3,2.5,-3.0,-14.0,-0.006,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.5108256237659907,0.02,0.5
-273.0,-12.0,1.22140275816017,0.09,0.8,1.5,-14.0,-4.0,-0.012,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.3
-319.0,35.0,0.8869204367171575,-0.03,0.82,0.5,-7.0,-13.0,-0.003,3.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.036,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,8.998,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
374.0,-38.0,1.161834242728283,0.02,0.67,0.7,-12.0,5.0,-0.008,-0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0953101798043249,0.04,1.9
-387.0,-16.0,0.990049833749168,0.11,0.87,-1.2,-14.0,1.0,0.017,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
-29.0,-42.0,0.9048374180359596,-0.03,0.5,0.7,-12.0,15.0,0.0139999999999999,-1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.8
-226.0,7.0,0.8187307530779818,0.19,0.87,0.8,-18.0,-5.0,-0.0139999999999999,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,1.2
-191.0,0.0,1.2092495976572517,-0.02,0.69,0.7,-10.0,4.0,-0.006,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.9
268.0,5.0,1.1274968515793755,-0.03,0.25,-0.6,-7.0,4.0,0.0069999999999999,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.6
-222.0,-59.0,1.3771277643359572,-0.03,0.7,0.5,-15.0,13.0,0.023,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.2
133.0,-36.0,0.7334469562242892,0.18,0.84,0.7,-17.0,-2.0,-0.01,-0.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.072,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.036,1.4
188.0,-8.0,0.8869204367171575,0.08,0.39,1.7,-10.0,-7.0,-0.021,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
